epoch,accuracy,loss
0,0.031086985021829605,7.561336517333984
1,0.031423017382621765,7.336422443389893
2,0.033899255096912384,7.222499370574951
3,0.05713748559355736,6.829641819000244
4,0.0806957483291626,6.507322311401367
5,0.09500911831855774,6.2742462158203125
6,0.10561814159154892,6.094704627990723
7,0.11362291127443314,5.94835090637207
8,0.12076759338378906,5.820293426513672
9,0.12746423482894897,5.70502233505249
10,0.13439689576625824,5.596259117126465
11,0.14182160794734955,5.489896297454834
12,0.14917431771755219,5.390681743621826
13,0.1564430147409439,5.292557716369629
14,0.16371171176433563,5.198269367218018
15,0.1705043613910675,5.105662822723389
16,0.17851713299751282,5.017316818237305
17,0.1855498105287552,4.928504943847656
18,0.19232246279716492,4.848591327667236
19,0.19981518387794495,4.766393661499023
20,0.20661982893943787,4.69671630859375
21,0.21295244991779327,4.632063865661621
22,0.21936506032943726,4.5676984786987305
23,0.22669775784015656,4.504364013671875
24,0.23127420246601105,4.4505815505981445
25,0.23755080997943878,4.390869617462158
26,0.24298731982707977,4.340561389923096
27,0.24882788956165314,4.290370464324951
28,0.2538883686065674,4.2412919998168945
29,0.25914886593818665,4.198042392730713
30,0.26389333605766296,4.157283782958984
31,0.26845377683639526,4.114663124084473
32,0.27271416783332825,4.079601764678955
33,0.2777586579322815,4.042881965637207
34,0.28107497096061707,4.0108184814453125
35,0.28483134508132935,3.981139659881592
36,0.28906774520874023,3.9536561965942383
37,0.2935361862182617,3.9220612049102783
38,0.295932412147522,3.8985817432403564
39,0.29934874176979065,3.875349760055542
40,0.30326512455940247,3.8522231578826904
41,0.3054373264312744,3.8316292762756348
42,0.3083976209163666,3.803804636001587
43,0.31051382422447205,3.791039228439331
44,0.31371811032295227,3.767700433731079
45,0.31646639108657837,3.7531983852386475
46,0.31869059801101685,3.733091115951538
47,0.3214988708496094,3.7179393768310547
48,0.3237670958042145,3.7025434970855713
49,0.32638734579086304,3.6865758895874023
50,0.3280234932899475,3.667539119720459
51,0.32986366748809814,3.656801700592041
52,0.33232390880584717,3.6444737911224365
53,0.33379605412483215,3.6322598457336426
54,0.33560821413993835,3.618018627166748
55,0.33768442273139954,3.6128201484680176
56,0.3393045663833618,3.595461845397949
57,0.3407367169857025,3.58736252784729
58,0.34292492270469666,3.5780601501464844
59,0.34387701749801636,3.570805788040161
60,0.34662926197052,3.559415340423584
61,0.34829744696617126,3.54978084564209
62,0.3479253947734833,3.5425398349761963
63,0.3806765377521515,3.3032078742980957
64,0.3990863263607025,3.153069257736206
65,0.40932729840278625,3.082582473754883
66,0.4175000786781311,3.034541368484497
67,0.42331263422966003,2.9981677532196045
68,0.4294492304325104,2.9682769775390625
69,0.43327760696411133,2.942643165588379
70,0.4377780258655548,2.920104503631592
71,0.4409223198890686,2.900336742401123
72,0.44501471519470215,2.881838321685791
73,0.4481710195541382,2.864473819732666
74,0.45100730657577515,2.8484418392181396
75,0.4539235830307007,2.8334879875183105
76,0.45656782388687134,2.818150281906128
77,0.4587920308113098,2.8052539825439453
78,0.4616363048553467,2.7929344177246094
79,0.4637485146522522,2.7798497676849365
80,0.46510064601898193,2.7672617435455322
81,0.4678689241409302,2.7555322647094727
82,0.4700131118297577,2.7441341876983643
83,0.47239336371421814,2.733513832092285
84,0.4744735360145569,2.72228741645813
85,0.4757336676120758,2.7123055458068848
86,0.4778538644313812,2.7022578716278076
87,0.47949403524398804,2.6915626525878906
88,0.48146623373031616,2.681478261947632
89,0.48285436630249023,2.6731173992156982
90,0.48457852005958557,2.663303852081299
91,0.4867267310619354,2.6538853645324707
92,0.48822686076164246,2.6458959579467773
93,0.48995503783226013,2.635862350463867
94,0.4904750883579254,2.628471851348877
95,0.4924592673778534,2.6183996200561523
96,0.4938354194164276,2.610612630844116
97,0.49596360325813293,2.6035983562469482
98,0.4969877004623413,2.5936460494995117
99,0.4978998005390167,2.587090015411377
