epoch,accuracy,loss
0,0.030562933534383774,7.562727451324463
1,0.03191906586289406,7.479629039764404
2,0.04507632553577423,7.241960048675537
3,0.07081479579210281,6.9736762046813965
4,0.08703635632991791,6.806883335113525
5,0.0997895821928978,6.691626071929932
6,0.108786441385746,6.600111961364746
7,0.11533506959676743,6.5323567390441895
8,0.12226373702287674,6.467385768890381
9,0.12834832072257996,6.416987895965576
10,0.1346249282360077,6.3624444007873535
11,0.1388453245162964,6.318343162536621
12,0.14414583146572113,6.280694007873535
13,0.14875827729701996,6.242373466491699
14,0.15315470099449158,6.200814723968506
15,0.15785916149616241,6.163448333740234
16,0.16143949329853058,6.122638702392578
17,0.1654638797044754,6.08631706237793
18,0.16910824179649353,6.053682804107666
19,0.17279258370399475,6.017997741699219
20,0.17684097588062286,5.985851287841797
21,0.18048132956027985,5.949563026428223
22,0.18407367169857025,5.909042835235596
23,0.18882212042808533,5.859066963195801
24,0.192130446434021,5.817750453948975
25,0.1958308070898056,5.777060508728027
26,0.1989590972661972,5.744380950927734
27,0.20395557582378387,5.710143566131592
28,0.20679984986782074,5.675685882568359
29,0.21042020618915558,5.640296459197998
30,0.2138565331697464,5.604263782501221
31,0.21728886663913727,5.575804710388184
32,0.22026515007019043,5.545153617858887
33,0.22374947369098663,5.515711784362793
34,0.22659775614738464,5.491748332977295
35,0.230674147605896,5.465211391448975
36,0.2330663800239563,5.439309597015381
37,0.23637069761753082,5.413712978363037
38,0.23908695578575134,5.385310649871826
39,0.24252727627754211,5.364550590515137
40,0.24516353011131287,5.3440656661987305
41,0.24690769612789154,5.323690891265869
42,0.2500680088996887,5.300112724304199
43,0.2522122263908386,5.280474662780762
44,0.25487247109413147,5.260207653045654
45,0.2575087249279022,5.242334842681885
46,0.25910088419914246,5.221938133239746
47,0.2618171274662018,5.205111026763916
48,0.26465341448783875,5.182017803192139
49,0.2671176493167877,5.168029308319092
50,0.2683257460594177,5.152318954467773
51,0.27068600058555603,5.136916160583496
52,0.272966206073761,5.124529838562012
53,0.27525442838668823,5.1081132888793945
54,0.27647852897644043,5.092727184295654
55,0.27872276306152344,5.07495641708374
56,0.2799628674983978,5.072120189666748
57,0.2824671268463135,5.050670146942139
58,0.2844313085079193,5.040003776550293
59,0.28612345457077026,5.030569076538086
60,0.2874675989151001,5.016173362731934
61,0.2893037796020508,5.0006608963012695
62,0.2909679412841797,4.994148254394531
63,0.29212403297424316,4.982077121734619
64,0.2935081720352173,4.97204065322876
65,0.29563239216804504,4.957373142242432
66,0.29775258898735046,4.951461315155029
67,0.29927271604537964,4.939795017242432
68,0.30031684041023254,4.932034492492676
69,0.30194899439811707,4.927923679351807
70,0.3037051558494568,4.92154598236084
71,0.30416521430015564,4.906522750854492
72,0.3068494498729706,4.897123336791992
73,0.30726149678230286,4.901360511779785
74,0.3087616264820099,4.891761779785156
75,0.30908167362213135,4.892617225646973
76,0.3102777898311615,4.88018798828125
77,0.31169793009757996,4.8773651123046875
78,0.31334608793258667,4.872786521911621
79,0.3140581548213959,4.87255334854126
80,0.3150862455368042,4.8606133460998535
81,0.31645438075065613,4.860612392425537
82,0.31723445653915405,4.8557000160217285
83,0.318306565284729,4.853485107421875
84,0.31975868344306946,4.844675540924072
85,0.32081079483032227,4.844528675079346
86,0.32140684127807617,4.8415398597717285
87,0.32175490260124207,4.835556983947754
88,0.3239831030368805,4.8376593589782715
89,0.3234310448169708,4.834134578704834
90,0.3680873215198517,4.2372541427612305
91,0.38662511110305786,4.036963939666748
92,0.39474189281463623,3.9578871726989746
93,0.40081048011779785,3.91314435005188
94,0.40567493438720703,3.8826003074645996
95,0.40949931740760803,3.8587422370910645
96,0.4128636419773102,3.8392322063446045
97,0.41559991240501404,3.821981191635132
98,0.41836416721343994,3.8075740337371826
99,0.4209403991699219,3.7938668727874756
