epoch,accuracy,loss
0,0.030750952661037445,7.554921627044678
1,0.03146301954984665,7.510331153869629
2,0.03153502568602562,7.519561290740967
3,0.031595032662153244,7.5119500160217285
4,0.031595032662153244,7.488371849060059
5,0.03282315284013748,7.438765525817871
6,0.03536739572882652,7.418327808380127
7,0.036299485713243484,7.387547492980957
8,0.0383116789162159,7.338882923126221
9,0.04207203909754753,7.280943393707275
10,0.04360818490386009,7.228211879730225
11,0.04447226971387863,7.179742813110352
12,0.04542035982012749,7.137755393981934
13,0.04664047807455063,7.112326622009277
14,0.04793260246515274,7.097324848175049
15,0.050872884690761566,7.07632303237915
16,0.05586536228656769,7.055465221405029
17,0.06073382869362831,7.03277587890625
18,0.06509024649858475,7.010194301605225
19,0.06867459416389465,6.988528728485107
20,0.0715668722987175,6.96508264541626
21,0.0734870582818985,6.940037250518799
22,0.07513521611690521,6.916745185852051
23,0.07651534676551819,6.899250507354736
24,0.07826751470565796,6.881429195404053
25,0.07899158447980881,6.8635382652282715
26,0.08032771199941635,6.846510887145996
27,0.08121579885482788,6.830729961395264
28,0.08223989605903625,6.819771766662598
29,0.08289595693349838,6.808257102966309
30,0.08382004499435425,6.7973551750183105
31,0.085372194647789,6.786520004272461
32,0.08690433949232101,6.773196220397949
33,0.08846049010753632,6.7586350440979
34,0.08972861617803574,6.743460178375244
35,0.09073270857334137,6.728796005249023
36,0.0925728902220726,6.718625068664551
37,0.09307693690061569,6.7092461585998535
38,0.09423704445362091,6.700382232666016
39,0.09540516138076782,6.6912031173706055
40,0.09608122706413269,6.681217193603516
41,0.09688130021095276,6.670608043670654
42,0.0983574390411377,6.66138219833374
43,0.09938154369592667,6.653743743896484
44,0.10002560168504715,6.646133899688721
45,0.10065766423940659,6.637548923492432
46,0.1014617383480072,6.628868579864502
47,0.1021898090839386,6.620241641998291
48,0.10311789810657501,6.611271381378174
49,0.10333392024040222,6.602989196777344
50,0.10392997413873672,6.595106601715088
51,0.10451403260231018,6.586865425109863
52,0.10519810020923615,6.5786004066467285
53,0.10561414062976837,6.570955276489258
54,0.10635820776224136,6.563115119934082
55,0.10684225708246231,6.555379867553711
56,0.10739030689001083,6.54783821105957
57,0.10812637954950333,6.538541793823242
58,0.10857842117547989,6.527587413787842
59,0.10927049070596695,6.516822814941406
60,0.11056661605834961,6.513020038604736
61,0.11091464757919312,6.513111591339111
62,0.11185473948717117,6.510883331298828
63,0.11252280324697495,6.5084099769592285
64,0.1129908487200737,6.503517150878906
65,0.11362291127443314,6.495724201202393
66,0.11417896300554276,6.48692512512207
67,0.11457499861717224,6.4777398109436035
68,0.11498703807592392,6.468559265136719
69,0.11583912372589111,6.461369514465332
70,0.1164751797914505,6.454410552978516
71,0.11706724017858505,6.448030948638916
72,0.11763129383325577,6.44069766998291
73,0.11806733161211014,6.434372425079346
74,0.11858338117599487,6.426851749420166
75,0.11911943554878235,6.42224645614624
76,0.11947546899318695,6.4173688888549805
77,0.12012752890586853,6.410603046417236
78,0.12085159868001938,6.403410911560059
79,0.12115563452243805,6.397475719451904
80,0.12222373485565186,6.391168594360352
81,0.1227157786488533,6.385849475860596
82,0.12310782074928284,6.381000518798828
83,0.12361986935138702,6.375874996185303
84,0.12407191097736359,6.370541572570801
85,0.12462396174669266,6.365518569946289
86,0.12536004185676575,6.359350204467773
87,0.1258200854063034,6.354240894317627
88,0.1258040815591812,6.348378658294678
89,0.1273842304944992,6.326469898223877
90,0.12740422785282135,6.324279308319092
91,0.1277802735567093,6.319143772125244
92,0.1277962625026703,6.318747043609619
93,0.12790027260780334,6.317429542541504
94,0.12782026827335358,6.316839218139648
95,0.12787628173828125,6.316312313079834
96,0.1278962790966034,6.3162336349487305
97,0.1278962790966034,6.316225528717041
98,0.12789227068424225,6.316220283508301
99,0.12790827453136444,6.316209316253662
