epoch,accuracy,loss
0,0.030698947608470917,7.635862827301025
1,0.039515793323516846,7.476818561553955
2,0.06267401576042175,7.226057052612305
3,0.08460012078285217,7.007265090942383
4,0.09836944192647934,6.918470859527588
5,0.10561814159154892,6.825421333312988
6,0.11229477822780609,6.786064147949219
7,0.11836336553096771,6.735023498535156
8,0.12281578779220581,6.696171760559082
9,0.12761224806308746,6.680219650268555
10,0.13054853677749634,6.642212867736816
11,0.13401687145233154,6.633248329162598
12,0.13923336565494537,6.594454288482666
13,0.14384980499744415,6.562079906463623
14,0.14741414785385132,6.534880638122559
15,0.15144653618335724,6.511276721954346
16,0.15460284054279327,6.487367630004883
17,0.1573271006345749,6.4725751876831055
18,0.16155150532722473,6.449184894561768
19,0.16439978778362274,6.42836332321167
20,0.16804413497447968,6.406630516052246
21,0.17060837149620056,6.383173942565918
22,0.1733926385641098,6.363499164581299
23,0.17574086785316467,6.346102714538574
24,0.17911718785762787,6.321045398712158
25,0.18287356197834015,6.286800384521484
26,0.18522578477859497,6.2658514976501465
27,0.1887621283531189,6.242173194885254
28,0.19099833071231842,6.216200828552246
29,0.19352658092975616,6.19520378112793
30,0.19613882899284363,6.175819396972656
31,0.1986270695924759,6.154483318328857
32,0.20170336961746216,6.130605220794678
33,0.20405559241771698,6.108227729797363
34,0.2069958746433258,6.084234237670898
35,0.20883604884147644,6.076052188873291
36,0.21080823242664337,6.056317329406738
37,0.21304845809936523,6.046833038330078
38,0.21547268331050873,6.029992580413818
39,0.2176048904657364,6.01555871963501
40,0.2193690538406372,5.99869966506958
41,0.22138525545597076,5.979379653930664
42,0.2232494354248047,5.967401504516602
43,0.22555364668369293,5.9543843269348145
44,0.22696179151535034,5.938680171966553
45,0.22827792167663574,5.9275031089782715
46,0.23026610910892487,5.913944721221924
47,0.2330743819475174,5.902764320373535
48,0.23435449600219727,5.895905494689941
49,0.23639869689941406,5.87665319442749
50,0.23811885714530945,5.858033180236816
51,0.23948298394680023,5.849924087524414
52,0.24102313816547394,5.838553428649902
53,0.2425352782011032,5.823678016662598
54,0.24438345432281494,5.816211700439453
55,0.2455395758152008,5.804765701293945
56,0.24665167927742004,5.7925705909729
57,0.2494039386510849,5.779162406921387
58,0.2501720190048218,5.779536247253418
59,0.251764178276062,5.773003578186035
60,0.2532283067703247,5.759543418884277
61,0.25308430194854736,5.748903751373291
62,0.28393927216529846,5.132430553436279
63,0.293392151594162,5.026206016540527
64,0.2979525923728943,4.97603702545166
65,0.30149292945861816,4.943792819976807
66,0.30459722876548767,4.919999599456787
67,0.30728548765182495,4.8991780281066895
68,0.30990174412727356,4.883265018463135
69,0.3121899664402008,4.866886615753174
70,0.31445419788360596,4.854596138000488
71,0.31704244017601013,4.839899063110352
72,0.31842657923698425,4.828647613525391
73,0.32053476572036743,4.8168439865112305
74,0.3224189579486847,4.808206558227539
75,0.3246111571788788,4.796902179718018
76,0.32575127482414246,4.788501262664795
77,0.3281194865703583,4.779378414154053
78,0.3290475904941559,4.765710353851318
79,0.3304557204246521,4.761422157287598
80,0.33210787177085876,4.755931377410889
81,0.33342400193214417,4.751485347747803
82,0.3349721431732178,4.7459821701049805
83,0.3367723226547241,4.738698959350586
84,0.33764442801475525,4.7305498123168945
85,0.33927255868911743,4.724254608154297
86,0.34030866622924805,4.715087413787842
87,0.34215283393859863,4.708602428436279
88,0.34364497661590576,4.698243141174316
89,0.34596121311187744,4.69047737121582
90,0.34645727276802063,4.682252407073975
91,0.3479253947734833,4.677619934082031
92,0.3489975035190582,4.670042991638184
93,0.350453644990921,4.663590908050537
94,0.35124972462654114,4.659300327301025
95,0.35275787115097046,4.652442932128906
96,0.35444602370262146,4.648495674133301
97,0.3553421199321747,4.642220973968506
98,0.35659822821617126,4.633443832397461
99,0.3572863042354584,4.628383159637451
