epoch,accuracy,loss
0,0.03918776288628578,7.377813816070557
1,0.07199490815401077,6.704232215881348
2,0.08833648264408112,6.43994665145874
3,0.10374195873737335,6.263490676879883
4,0.11703123152256012,6.018792152404785
5,0.12743623554706573,5.825719356536865
6,0.1375892013311386,5.656101703643799
7,0.14607402682304382,5.5055036544799805
8,0.15451882779598236,5.368998050689697
9,0.16212356090545654,5.241980075836182
10,0.17021234333515167,5.123889923095703
11,0.17754904925823212,5.010995864868164
12,0.1848977506160736,4.8972392082214355
13,0.19288252294063568,4.788796901702881
14,0.20011520385742188,4.682693958282471
15,0.2074999213218689,4.581902027130127
16,0.21512465178966522,4.488287448883057
17,0.22195330262184143,4.3972320556640625
18,0.2292180061340332,4.310961723327637
19,0.23630668222904205,4.234244346618652
20,0.24367539584636688,4.156576156616211
21,0.2504720389842987,4.08272123336792
22,0.25817278027534485,4.012361526489258
23,0.26480141282081604,3.944826602935791
24,0.27193811535835266,3.879420518875122
25,0.27909478545188904,3.816052198410034
26,0.28516337275505066,3.7528135776519775
27,0.2921920418739319,3.692028760910034
28,0.29928871989250183,3.634193181991577
29,0.30616140365600586,3.578815460205078
30,0.3138261139392853,3.5227413177490234
31,0.3203507661819458,3.4668495655059814
32,0.32670336961746216,3.419308662414551
33,0.3339240550994873,3.3681788444519043
34,0.3397406041622162,3.3214166164398193
35,0.3456691801548004,3.272761821746826
36,0.3526298403739929,3.2273550033569336
37,0.35883045196533203,3.182903289794922
38,0.364270955324173,3.141624927520752
39,0.37152767181396484,3.0972890853881836
40,0.37680017948150635,3.0612218379974365
41,0.38255271315574646,3.020949125289917
42,0.3864611089229584,2.9871299266815186
43,0.39274969696998596,2.951160192489624
44,0.39780619740486145,2.9159414768218994
45,0.40229061245918274,2.8850526809692383
46,0.40727511048316956,2.854032039642334
47,0.4102233946323395,2.82974910736084
48,0.4158919155597687,2.7979423999786377
49,0.41970428824424744,2.772260904312134
50,0.4245447516441345,2.7472939491271973
51,0.4272730052471161,2.718881368637085
52,0.43171343207359314,2.6943295001983643
53,0.43470174074172974,2.6726949214935303
54,0.437313973903656,2.654627561569214
55,0.44298651814460754,2.624110460281372
56,0.44621482491493225,2.61086106300354
57,0.4487670958042145,2.5888097286224365
58,0.4513353407382965,2.568608522415161
59,0.45546773076057434,2.548671245574951
60,0.4562678039073944,2.5360326766967773
61,0.46014416217803955,2.516745090484619
62,0.46344849467277527,2.4947509765625
63,0.4664327800273895,2.4808080196380615
64,0.4689450263977051,2.462188482284546
65,0.47086119651794434,2.4494223594665527
66,0.4746255576610565,2.4300100803375244
67,0.4761617183685303,2.4210782051086426
68,0.4785619378089905,2.4049670696258545
69,0.48163822293281555,2.384904146194458
70,0.4832143783569336,2.3761181831359863
71,0.48354241251945496,2.3695757389068604
72,0.48718276619911194,2.35697078704834
73,0.4893829822540283,2.333824872970581
74,0.4911511540412903,2.3275437355041504
75,0.4929673373699188,2.3163020610809326
76,0.49592360854148865,2.3009119033813477
77,0.4981118142604828,2.289071559906006
78,0.4990999102592468,2.279869318008423
79,0.5011361241340637,2.273998498916626
80,0.5038043856620789,2.2590675354003906
81,0.5040003657341003,2.24912691116333
82,0.5069406628608704,2.237044334411621
83,0.5065966248512268,2.233609914779663
84,0.5634101033210754,1.9482855796813965
85,0.5976454019546509,1.775999903678894
86,0.6133468747138977,1.7034543752670288
87,0.6237359046936035,1.656445860862732
88,0.6325927376747131,1.6214393377304077
89,0.6387253403663635,1.5922561883926392
90,0.6444778442382812,1.5678367614746094
91,0.6487062573432922,1.5460001230239868
92,0.6534987092018127,1.5252658128738403
93,0.6578391790390015,1.5074055194854736
94,0.6615275144577026,1.490897297859192
95,0.6653278470039368,1.4744799137115479
96,0.6687601804733276,1.4594759941101074
97,0.6722645163536072,1.4449735879898071
98,0.6748647689819336,1.4318184852600098
99,0.677725076675415,1.4187394380569458
